Event ID,Outage Start,YEAR,MONTH,Season,State,Postal Code,Climate Region,NERC Region,Climate Category,Cause Category,Cause Detail,Duration Minutes,Duration Hours,Duration Bucket,Customers Affected,Urban Population Density,Outage Count
1222,2001-03-19 11:46:00,2001,3,Spring,California,CA,West,WECC,Normal,Public Appeal,,554.0,9.233333333333333,Under 1 day,,4303.7,1
1128,2001-03-20 09:17:00,2001,3,Spring,California,CA,West,WECC,Normal,System Operability Disruption,,316.0,5.266666666666667,Under 1 day,,4303.7,1
1250,2001-03-20 11:50:00,2001,3,Spring,California,CA,West,WECC,Normal,System Operability Disruption,,141.0,2.35,Under 1 day,25000.0,4303.7,1
1245,2001-05-07 16:45:00,2001,5,Spring,California,CA,West,WECC,Normal,Public Appeal,,75.0,1.25,Under 1 day,,4303.7,1
1163,2001-05-08 15:10:00,2001,5,Spring,California,CA,West,WECC,Normal,Public Appeal,,140.0,2.3333333333333335,Under 1 day,,4303.7,1
1243,2001-05-08 15:12:00,2001,5,Spring,California,CA,West,WECC,Normal,System Operability Disruption,,108.0,1.8,Under 1 day,70848.0,4303.7,1
253,2001-06-06 16:22:00,2001,6,Summer,Texas,TX,South,TRE,Normal,System Operability Disruption,,167.0,2.783333333333333,Under 1 day,24506.0,2435.3,1
273,2001-06-08 19:00:00,2001,6,Summer,Texas,TX,South,TRE,Normal,Severe Weather,Flooding,10140.0,169.0,More than 3 days,36073.0,2435.3,1
925,2001-06-25 13:25:00,2001,6,Summer,New York,NY,Northeast,NPCC,Normal,Equipment Failure,Feeder Shutdown,494.0,8.233333333333333,Under 1 day,,4161.4,1
1329,2001-08-09 15:11:00,2001,8,Summer,Virginia,VA,Southeast,SERC,Normal,System Operability Disruption,,241.0,4.016666666666667,Under 1 day,600000.0,2265.2,1
1412,2002-01-30 06:00:00,2002,1,Winter,Oklahoma,OK,South,SPP,Normal,Severe Weather,Winter Storm,11880.0,198.0,More than 3 days,1881134.0,1901.7,1
867,2002-01-30 16:00:00,2002,1,Winter,Missouri,MO,Central,SPP,Normal,Severe Weather,Winter Storm,15420.0,257.0,More than 3 days,95000.0,2053.5,1
1173,2002-02-27 10:48:00,2002,2,Winter,California,CA,West,WECC,Normal,System Operability Disruption,,47.0,0.7833333333333333,Under 1 day,255000.0,4303.7,1
156,2002-03-09 00:00:00,2002,3,Spring,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,,3600.0,60.0,1 to 3 days,190000.0,2034.1,1
1038,2002-08-09 08:23:00,2002,8,Summer,Florida,FL,Southeast,SERC,Warm,System Operability Disruption,,230.0,3.8333333333333335,Under 1 day,25000.0,2315.2,1
1135,2002-08-25 03:41:00,2002,8,Summer,California,CA,West,WECC,Warm,System Operability Disruption,,336.0,5.6,Under 1 day,,4303.7,1
1158,2002-11-06 22:00:00,2002,11,Fall,California,CA,West,WECC,Warm,Severe Weather,Winter Storm,5160.0,86.0,More than 3 days,939000.0,4303.7,1
1406,2002-11-17 06:00:00,2002,11,Fall,Connecticut,CT,Northeast,NPCC,Warm,Severe Weather,Winter Storm,5880.0,98.0,More than 3 days,224912.0,1721.9,1
1302,2002-12-03 18:30:00,2002,12,Winter,Arkansas,AR,South,SPP,Warm,Severe Weather,Winter Storm,8160.0,136.0,More than 3 days,43000.0,1492.8,1
1338,2002-12-11 13:09:00,2002,12,Winter,Virginia,VA,Southeast,SERC,Warm,Severe Weather,Winter Storm,2691.0,44.85,1 to 3 days,130000.0,2265.2,1
1258,2002-12-14 11:00:00,2002,12,Winter,California,CA,West,WECC,Warm,Severe Weather,Winter Storm,6780.0,113.0,More than 3 days,1500000.0,4303.7,1
1206,2002-12-19 06:00:00,2002,12,Winter,California,CA,West,WECC,Warm,Severe Weather,Winter Storm,2820.0,47.0,1 to 3 days,385000.0,4303.7,1
628,2002-12-25 10:00:00,2002,12,Winter,Pennsylvania,PA,Northeast,RFC,Warm,Severe Weather,Winter Storm,2790.0,46.5,1 to 3 days,95630.0,2123.4,1
625,2002-12-25 17:00:00,2002,12,Winter,Pennsylvania,PA,Northeast,RFC,Warm,Severe Weather,Winter Storm,720.0,12.0,Under 1 day,106000.0,2123.4,1
711,2003-01-25 14:00:00,2003,1,Winter,Ohio,OH,Central,ECAR,Warm,Intentional Attack,Vandalism,1440.0,24.0,1 to 3 days,,2033.7,1
750,2003-02-27 11:32:00,2003,2,Winter,North Carolina,NC,Southeast,SERC,Warm,Severe Weather,Winter Storm,3388.0,56.46666666666667,1 to 3 days,340000.0,1367.2,1
81,2003-04-03 19:00:00,2003,4,Spring,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Winter Storm,4200.0,70.0,1 to 3 days,425000.0,2034.1,1
920,2003-04-04 03:11:00,2003,4,Spring,New York,NY,Northeast,NPCC,Normal,Severe Weather,Storm,2089.0,34.81666666666667,1 to 3 days,160000.0,4161.4,1
201,2003-04-15 11:00:00,2003,4,Spring,Texas,TX,South,TRE,Normal,Equipment Failure,Relaying Malfunction,186.0,3.1,Under 1 day,68530.0,2435.3,1
62,2003-04-28 15:41:00,2003,4,Spring,Wisconsin,WI,East North Central,MRO,Normal,Intentional Attack,Vandalism,1219.0,20.316666666666666,Under 1 day,0.0,2123.3,1
212,2003-05-15 02:52:00,2003,5,Spring,Texas,TX,South,TRE,Normal,System Operability Disruption,,757.0,12.616666666666667,Under 1 day,192000.0,2435.3,1
118,2003-05-15 14:00:00,2003,5,Spring,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Flooding,46080.0,768.0,More than 3 days,2.0,2034.1,1
1525,2003-06-15 15:12:00,2003,6,Summer,Idaho,ID,Northwest,WECC,Normal,Public Appeal,,1548.0,25.8,1 to 3 days,0.0,2216.8,1
497,2003-07-01 15:15:00,2003,7,Summer,Arizona,AZ,Southwest,WECC,Normal,Equipment Failure,Breaker Trip,35.0,0.5833333333333334,Under 1 day,47000.0,2625.4,1
1210,2003-07-02 13:54:00,2003,7,Summer,California,CA,West,WECC,Normal,Equipment Failure,Generator Trip,125.0,2.0833333333333335,Under 1 day,1.0,4303.7,1
56,2003-07-04 06:00:00,2003,7,Summer,Wisconsin,WI,East North Central,RFC,Normal,Severe Weather,Thunderstorm,960.0,16.0,Under 1 day,52000.0,2123.3,1
96,2003-07-04 09:00:00,2003,7,Summer,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Thunderstorm,3300.0,55.0,1 to 3 days,131000.0,2034.1,1
387,2003-07-05 03:00:00,2003,7,Summer,Illinois,IL,Central,SERC,Normal,Severe Weather,Storm,960.0,16.0,Under 1 day,130000.0,2877.6,1
371,2003-07-07 09:00:00,2003,7,Summer,Illinois,IL,Central,SERC,Normal,Severe Weather,Thunderstorm,360.0,6.0,Under 1 day,72000.0,2877.6,1
699,2003-07-08 04:00:00,2003,7,Summer,Ohio,OH,Central,ECAR,Normal,Severe Weather,Thunderstorm,5040.0,84.0,More than 3 days,134500.0,2033.7,1
1340,2003-07-09 17:14:00,2003,7,Summer,Virginia,VA,Southeast,SERC,Normal,Severe Weather,Thunderstorm,115.0,1.9166666666666667,Under 1 day,80000.0,2265.2,1
187,2003-07-15 08:24:00,2003,7,Summer,Texas,TX,South,TRE,Normal,Severe Weather,Hurricanes,9486.0,158.1,More than 3 days,108000.0,2435.3,1
597,2003-07-21 17:15:00,2003,7,Summer,Pennsylvania,PA,Northeast,RFC,Normal,Severe Weather,Storm,4338.0,72.3,More than 3 days,185000.0,2123.4,1
519,2003-07-28 18:55:00,2003,7,Summer,Arizona,AZ,Southwest,WECC,Normal,Equipment Failure,Breaker Trip,100.0,1.6666666666666667,Under 1 day,90000.0,2625.4,1
80,2003-08-14 16:09:00,2003,8,Summer,Michigan,MI,East North Central,ECAR,Normal,System Operability Disruption,,3051.0,50.85,1 to 3 days,2100000.0,2034.1,1
129,2003-08-14 16:09:00,2003,8,Summer,Michigan,MI,East North Central,ECAR,Normal,System Operability Disruption,,2694.0,44.9,1 to 3 days,101000.0,2034.1,1
706,2003-08-14 16:10:00,2003,8,Summer,Ohio,OH,Central,ECAR,Normal,System Operability Disruption,,3137.0,52.28333333333333,1 to 3 days,1203000.0,2033.7,1
966,2003-08-14 16:10:00,2003,8,Summer,New York,NY,Northeast,NPCC,Normal,System Operability Disruption,,5513.0,91.88333333333334,More than 3 days,,4161.4,1
951,2003-08-14 16:11:00,2003,8,Summer,New York,NY,Northeast,NPCC,Normal,System Operability Disruption,,1732.0,28.866666666666667,1 to 3 days,3125350.0,4161.4,1
559,2003-08-26 16:00:00,2003,8,Summer,Maryland,MD,Northeast,RFC,Normal,Severe Weather,Thunderstorm,4080.0,68.0,1 to 3 days,133000.0,2511.4,1
570,2003-08-26 16:22:00,2003,8,Summer,Maryland,MD,Northeast,RFC,Normal,Severe Weather,Thunderstorm,7298.0,121.63333333333334,More than 3 days,153000.0,2511.4,1
109,2003-09-07 05:19:00,2003,9,Fall,Michigan,MI,East North Central,RFC,Normal,Equipment Failure,Transmission Interruption,761.0,12.683333333333334,Under 1 day,,2034.1,1
546,2003-09-18 00:00:00,2003,9,Fall,Maryland,MD,Northeast,RFC,Normal,Severe Weather,Hurricanes,12890.0,214.83333333333334,More than 3 days,650000.0,2511.4,1
769,2003-09-18 11:45:00,2003,9,Fall,North Carolina,NC,Southeast,SERC,Normal,Severe Weather,Hurricanes,15.0,0.25,Under 1 day,320000.0,1367.2,1
757,2003-09-18 15:32:00,2003,9,Fall,North Carolina,NC,Southeast,SERC,Normal,Severe Weather,Hurricanes,1528.0,25.466666666666665,1 to 3 days,50000.0,1367.2,1
844,2003-09-18 16:20:00,2003,9,Fall,District of Columbia,DC,Northeast,RFC,Normal,Severe Weather,Hurricanes,14500.0,241.66666666666666,More than 3 days,530000.0,9856.5,1
1182,2003-10-26 01:44:00,2003,10,Fall,California,CA,West,WECC,Normal,Severe Weather,Wildfire,34390.0,573.1666666666666,More than 3 days,108000.0,4303.7,1
76,2003-11-12 17:00:00,2003,11,Fall,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Heavy Wind,5820.0,97.0,More than 3 days,245000.0,2034.1,1
381,2003-11-12 17:00:00,2003,11,Fall,Illinois,IL,Central,RFC,Normal,Severe Weather,Heavy Wind,120.0,2.0,Under 1 day,51000.0,2877.6,1
143,2003-11-12 18:00:00,2003,11,Fall,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Heavy Wind,5700.0,95.0,More than 3 days,160000.0,2034.1,1
557,2003-11-13 06:00:00,2003,11,Fall,Maryland,MD,Northeast,RFC,Normal,Severe Weather,Heavy Wind,4920.0,82.0,More than 3 days,110000.0,2511.4,1
968,2003-11-13 07:30:00,2003,11,Fall,New York,NY,Northeast,NPCC,Normal,Severe Weather,Heavy Wind,2100.0,35.0,1 to 3 days,50280.0,4161.4,1
537,2003-11-13 11:00:00,2003,11,Fall,Maryland,MD,Northeast,RFC,Normal,Severe Weather,Heavy Wind,1950.0,32.5,1 to 3 days,104195.0,2511.4,1
1318,2003-11-13 13:40:00,2003,11,Fall,Virginia,VA,Southeast,SERC,Normal,Severe Weather,Heavy Wind,131.0,2.183333333333333,Under 1 day,67000.0,2265.2,1
1448,2003-12-01 18:16:00,2003,12,Winter,Massachusetts,MA,Northeast,NPCC,Normal,Severe Weather,Wildfire,115.0,1.9166666666666667,Under 1 day,300000.0,2016.3,1
465,2003-12-04 07:00:00,2003,12,Winter,Washington,WA,Northwest,WECC,Normal,Severe Weather,Heavy Wind,6480.0,108.0,More than 3 days,200000.0,2380.0,1
1075,2003-12-05 04:49:00,2003,12,Winter,Florida,FL,Southeast,FRCC,Normal,System Operability Disruption,Transmission Interruption,816.0,13.6,Under 1 day,16500.0,2315.2,1
1283,2003-12-20 15:51:00,2003,12,Winter,California,CA,West,WECC,Normal,Equipment Failure,Cables,1914.0,31.9,1 to 3 days,120000.0,4303.7,1
1165,2003-12-22 11:15:00,2003,12,Winter,California,CA,West,WECC,Normal,Severe Weather,Earthquake,721.0,12.016666666666667,Under 1 day,109750.0,4303.7,1
1180,2003-12-28 21:00:00,2003,12,Winter,California,CA,West,WECC,Normal,Severe Weather,Winter Storm,5910.0,98.5,More than 3 days,241000.0,4303.7,1
1248,2004-01-01 07:30:00,2004,1,Winter,California,CA,West,WECC,Normal,Severe Weather,Winter Storm,1950.0,32.5,1 to 3 days,263000.0,4303.7,1
408,2004-01-07 00:00:00,2004,1,Winter,Washington,WA,Northwest,WECC,Normal,Severe Weather,Winter Storm,5340.0,89.0,More than 3 days,145000.0,2380.0,1
969,2004-01-08 15:00:00,2004,1,Winter,New York,NY,Northeast,NPCC,Normal,Public Appeal,,3120.0,52.0,1 to 3 days,18600.0,4161.4,1
934,2004-01-14 06:00:00,2004,1,Winter,New York,NY,Northeast,NPCC,Normal,Public Appeal,,4680.0,78.0,More than 3 days,18600.0,4161.4,1
812,2004-01-26 10:00:00,2004,1,Winter,South Carolina,SC,Southeast,SERC,Normal,Severe Weather,Winter Storm,3480.0,58.0,1 to 3 days,150000.0,1288.1,1
1377,2004-01-26 14:00:00,2004,1,Winter,Georgia,GA,Southeast,SERC,Normal,Severe Weather,Winter Storm,1800.0,30.0,1 to 3 days,30689.0,1516.0,1
521,2004-01-28 13:09:00,2004,1,Winter,Maryland,MD,Northeast,RFC,Normal,Severe Weather,Winter Storm,1671.0,27.85,1 to 3 days,70000.0,2511.4,1
987,2004-02-14 20:00:00,2004,2,Winter,New York,NY,Northeast,NPCC,Normal,Public Appeal,,2400.0,40.0,1 to 3 days,18600.0,4161.4,1
1255,2004-02-17 14:25:00,2004,2,Winter,California,CA,West,WECC,Normal,Severe Weather,Thunderstorm,572.0,9.533333333333333,Under 1 day,,4303.7,1
1150,2004-02-25 00:01:00,2004,2,Winter,California,CA,West,WECC,Normal,Severe Weather,Winter Storm,2759.0,45.983333333333334,1 to 3 days,505000.0,4303.7,1
1375,2004-02-26 00:00:00,2004,2,Winter,Georgia,GA,Southeast,SERC,Normal,Severe Weather,Winter Storm,810.0,13.5,Under 1 day,47165.0,1516.0,1
263,2004-03-04 05:00:00,2004,3,Spring,Texas,TX,South,TRE,Normal,Severe Weather,Heavy Wind,17865.0,297.75,More than 3 days,63000.0,2435.3,1
1109,2004-03-08 18:22:00,2004,3,Spring,California,CA,West,WECC,Normal,System Operability Disruption,,33.0,0.55,Under 1 day,70000.0,4303.7,1
223,2004-03-17 13:27:00,2004,3,Spring,Texas,TX,South,WECC,Normal,Equipment Failure,Switching,39.0,0.65,Under 1 day,100000.0,2435.3,1
242,2004-04-10 20:00:00,2004,4,Spring,Texas,TX,South,TRE,Normal,Severe Weather,Thunderstorm,1200.0,20.0,Under 1 day,85000.0,2435.3,1
1045,2004-04-12 05:30:00,2004,4,Spring,Florida,FL,Southeast,FRCC,Normal,Severe Weather,Heavy Wind,1005.0,16.75,Under 1 day,179000.0,2315.2,1
486,2004-04-27 12:35:00,2004,4,Spring,Washington,WA,Northwest,WECC,Normal,Severe Weather,Heavy Wind,4285.0,71.41666666666667,1 to 3 days,187000.0,2380.0,1
1238,2004-05-03 14:30:00,2004,5,Spring,California,CA,West,WECC,Normal,Severe Weather,Heatwave,270.0,4.5,Under 1 day,940.0,4303.7,1
288,2004-05-11 15:30:00,2004,5,Spring,Texas,TX,South,TRE,Normal,Severe Weather,Thunderstorm,150.0,2.5,Under 1 day,62500.0,2435.3,1
689,2004-05-21 02:00:00,2004,5,Spring,Ohio,OH,Central,ECAR,Normal,Severe Weather,Thunderstorm,4920.0,82.0,More than 3 days,281000.0,2033.7,1
691,2004-05-21 02:00:00,2004,5,Spring,Ohio,OH,Central,ECAR,Normal,Severe Weather,Thunderstorm,4920.0,82.0,More than 3 days,127000.0,2033.7,1
140,2004-05-21 11:00:00,2004,5,Spring,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Thunderstorm,7800.0,130.0,More than 3 days,122600.0,2034.1,1
102,2004-05-21 13:00:00,2004,5,Spring,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Thunderstorm,5700.0,95.0,More than 3 days,248209.0,2034.1,1
135,2004-05-21 16:00:00,2004,5,Spring,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Thunderstorm,4560.0,76.0,More than 3 days,250000.0,2034.1,1
1042,2004-05-28 12:00:00,2004,5,Spring,Florida,FL,Southeast,FRCC,Normal,Public Appeal,,4320.0,72.0,More than 3 days,0.0,2315.2,1
1043,2004-05-28 12:00:00,2004,5,Spring,Florida,FL,Southeast,FRCC,Normal,Public Appeal,,4320.0,72.0,More than 3 days,0.0,2315.2,1
1049,2004-05-28 12:00:00,2004,5,Spring,Florida,FL,Southeast,FRCC,Normal,Public Appeal,,4320.0,72.0,More than 3 days,0.0,2315.2,1
278,2004-06-01 17:00:00,2004,6,Summer,Texas,TX,South,TRE,Normal,Severe Weather,Heavy Wind,1200.0,20.0,Under 1 day,500000.0,2435.3,1
993,2004-06-02 01:46:00,2004,6,Summer,Louisiana,LA,South,ECAR,Normal,Severe Weather,Thunderstorm,8054.0,134.23333333333332,More than 3 days,59057.0,1685.8,1
1429,2004-06-02 02:35:00,2004,6,Summer,Oklahoma,OK,South,ECAR,Normal,Severe Weather,Thunderstorm,6685.0,111.41666666666667,More than 3 days,56874.0,1901.7,1
1350,2004-06-12 17:37:00,2004,6,Summer,Nebraska,NE,West North Central,MRO,Normal,Severe Weather,Tornadoes,4.0,0.06666666666666667,Under 1 day,120212.0,2549.1,1
518,2004-06-14 07:41:00,2004,6,Summer,Arizona,AZ,Southwest,WECC,Normal,Equipment Failure,Line Fault,418.0,6.966666666666667,Under 1 day,30000.0,2625.4,1
1523,2004-06-23 17:35:00,2004,6,Summer,Idaho,ID,Northwest,WECC,Normal,System Operability Disruption,,95.0,1.5833333333333333,Under 1 day,35000.0,2216.8,1
500,2004-07-06 06:00:00,2004,7,Summer,Arizona,AZ,Southwest,WECC,Warm,Severe Weather,Wildfire,49320.0,822.0,More than 3 days,,2625.4,1
514,2004-07-06 06:00:00,2004,7,Summer,Arizona,AZ,Southwest,WECC,Warm,Severe Weather,Wildfire,49320.0,822.0,More than 3 days,,2625.4,1
1316,2004-07-07 13:30:00,2004,7,Summer,Virginia,VA,Southeast,SERC,Warm,Severe Weather,Thunderstorm,624.0,10.4,Under 1 day,88110.0,2265.2,1
1046,2004-07-13 13:34:00,2004,7,Summer,Florida,FL,Southeast,FRCC,Warm,Equipment Failure,Generator Trip,221.0,3.683333333333333,Under 1 day,42124.0,2315.2,1
298,2004-07-13 16:30:00,2004,7,Summer,Indiana,IN,Central,ECAR,Warm,Severe Weather,Thunderstorm,5250.0,87.5,More than 3 days,135000.0,1860.0,1
1278,2004-07-20 14:26:00,2004,7,Summer,California,CA,West,WECC,Warm,Severe Weather,Wildfire,1414.0,23.566666666666666,Under 1 day,,4303.7,1
376,2004-07-21 17:30:00,2004,7,Summer,Illinois,IL,Central,RFC,Warm,Severe Weather,Thunderstorm,1530.0,25.5,1 to 3 days,200000.0,2877.6,1
1004,2004-07-24 15:45:00,2004,7,Summer,Louisiana,LA,South,SPP,Warm,Public Appeal,,1755.0,29.25,1 to 3 days,,1685.8,1
200,2004-08-02 10:00:00,2004,8,Summer,Texas,TX,South,SPP,Warm,Equipment Failure,Generator Trip,600.0,10.0,Under 1 day,,2435.3,1
363,2004-08-03 21:00:00,2004,8,Summer,Illinois,IL,Central,RFC,Warm,Severe Weather,Storm,1320.0,22.0,Under 1 day,127000.0,2877.6,1
1188,2004-08-04 12:46:00,2004,8,Summer,California,CA,West,WECC,Warm,Equipment Failure,Substation,64.0,1.0666666666666667,Under 1 day,182000.0,4303.7,1
1069,2004-08-13 08:00:00,2004,8,Summer,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,13920.0,232.0,More than 3 days,502000.0,2315.2,1
1044,2004-08-13 15:00:00,2004,8,Summer,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,480.0,8.0,Under 1 day,1200000.0,2315.2,1
1057,2004-08-13 16:43:00,2004,8,Summer,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,221.0,3.683333333333333,Under 1 day,78000.0,2315.2,1
1071,2004-08-13 22:04:00,2004,8,Summer,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,1099.0,18.316666666666666,Under 1 day,23000.0,2315.2,1
1444,2004-08-20 15:31:00,2004,8,Summer,Massachusetts,MA,Northeast,NPCC,Warm,Severe Weather,Thunderstorm,374.0,6.233333333333333,Under 1 day,380000.0,2016.3,1
807,2004-08-29 09:52:00,2004,8,Summer,South Carolina,SC,Southeast,SERC,Warm,Severe Weather,Hurricanes,488.0,8.133333333333333,Under 1 day,125000.0,1288.1,1
1072,2004-09-03 21:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,2460.0,41.0,1 to 3 days,26000.0,2315.2,1
1052,2004-09-04 08:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,3600.0,60.0,1 to 3 days,2775093.0,2315.2,1
1066,2004-09-04 10:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,12060.0,201.0,More than 3 days,268000.0,2315.2,1
1063,2004-09-05 07:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,10380.0,173.0,More than 3 days,832898.0,2315.2,1
1378,2004-09-07 10:00:00,2004,9,Fall,Georgia,GA,Southeast,SERC,Warm,Severe Weather,Hurricanes,1560.0,26.0,1 to 3 days,150000.0,1516.0,1
758,2004-09-17 04:30:00,2004,9,Fall,North Carolina,NC,Southeast,SERC,Warm,Severe Weather,Hurricanes,1890.0,31.5,1 to 3 days,112000.0,1367.2,1
1068,2004-09-25 17:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,1680.0,28.0,1 to 3 days,26000.0,2315.2,1
1065,2004-09-26 02:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,2040.0,34.0,1 to 3 days,285300.0,2315.2,1
1056,2004-09-26 03:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,6840.0,114.0,More than 3 days,110000.0,2315.2,1
1061,2004-09-26 06:00:00,2004,9,Fall,Florida,FL,Southeast,FRCC,Warm,Severe Weather,Hurricanes,7560.0,126.0,More than 3 days,722000.0,2315.2,1
1389,2004-09-27 08:00:00,2004,9,Fall,Georgia,GA,Southeast,SERC,Warm,Severe Weather,Hurricanes,360.0,6.0,Under 1 day,85455.0,1516.0,1
1114,2004-10-18 22:30:00,2004,10,Fall,California,CA,West,WECC,Warm,Severe Weather,Heavy Wind,2790.0,46.5,1 to 3 days,407440.0,4303.7,1
997,2004-10-25 11:00:00,2004,10,Fall,Louisiana,LA,South,SPP,Warm,Severe Weather,Wildfire,2100.0,35.0,1 to 3 days,,1685.8,1
1174,2004-10-28 15:27:00,2004,10,Fall,California,CA,West,WECC,Warm,System Operability Disruption,Transmission Interruption,161.0,2.683333333333333,Under 1 day,59458.0,4303.7,1
113,2004-10-30 10:00:00,2004,10,Fall,Michigan,MI,East North Central,ECAR,Warm,Severe Weather,Heavy Wind,3360.0,56.0,1 to 3 days,122000.0,2034.1,1
149,2004-10-30 12:30:00,2004,10,Fall,Michigan,MI,East North Central,ECAR,Warm,Severe Weather,Heavy Wind,5840.0,97.33333333333333,More than 3 days,159870.0,2034.1,1
176,2004-11-23 22:00:00,2004,11,Fall,Texas,TX,South,TRE,Warm,Severe Weather,Thunderstorm,900.0,15.0,Under 1 day,119000.0,2435.3,1
1385,2004-11-24 10:00:00,2004,11,Fall,Georgia,GA,Southeast,SERC,Warm,Severe Weather,Thunderstorm,360.0,6.0,Under 1 day,83450.0,1516.0,1
596,2004-12-01 07:30:00,2004,12,Winter,Pennsylvania,PA,Northeast,RFC,Warm,Severe Weather,Wind/Rain,2319.0,38.65,1 to 3 days,105312.0,2123.4,1
524,2004-12-01 10:00:00,2004,12,Winter,Maryland,MD,Northeast,RFC,Warm,Severe Weather,Heavy Wind,2279.0,37.983333333333334,1 to 3 days,122000.0,2511.4,1
1175,2004-12-27 07:50:00,2004,12,Winter,California,CA,West,WECC,Warm,Severe Weather,,900.0,15.0,Under 1 day,95000.0,4303.7,1
1515,2005-01-04 18:00:00,2005,1,Winter,Kansas,KS,South,SPP,Warm,Severe Weather,Winter Storm,14040.0,234.0,More than 3 days,211000.0,2176.5,1
704,2005-01-05 16:00:00,2005,1,Winter,Ohio,OH,Central,ECAR,Warm,Severe Weather,Winter Storm,11640.0,194.0,More than 3 days,246990.0,2033.7,1
316,2005-01-05 21:10:00,2005,1,Winter,Indiana,IN,Central,ECAR,Warm,Severe Weather,Winter Storm,15950.0,265.8333333333333,More than 3 days,114791.0,1860.0,1
1131,2005-01-07 13:00:00,2005,1,Winter,California,CA,West,WECC,Warm,Severe Weather,Winter Storm,4740.0,79.0,More than 3 days,442000.0,4303.7,1
1376,2005-01-29 16:00:00,2005,1,Winter,Georgia,GA,Southeast,SERC,Warm,Severe Weather,Winter Storm,1380.0,23.0,Under 1 day,82000.0,1516.0,1
753,2005-03-08 11:00:00,2005,3,Spring,North Carolina,NC,Southeast,SERC,Warm,Severe Weather,Heavy Wind,240.0,4.0,Under 1 day,51600.0,1367.2,1
708,2005-04-01 00:00:00,2005,4,Spring,Ohio,OH,Central,ECAR,Warm,Severe Weather,Winter Storm,7920.0,132.0,More than 3 days,211000.0,2033.7,1
1275,2005-04-22 15:51:00,2005,4,Spring,California,CA,West,WECC,Warm,Severe Weather,Thunderstorm,8.0,0.13333333333333333,Under 1 day,,4303.7,1
713,2005-04-23 06:00:00,2005,4,Spring,Ohio,OH,Central,ECAR,Warm,Severe Weather,Winter Storm,6480.0,108.0,More than 3 days,150000.0,2033.7,1
293,2005-05-08 15:00:00,2005,5,Spring,Texas,TX,South,TRE,Normal,Severe Weather,Thunderstorm,420.0,7.0,Under 1 day,243000.0,2435.3,1
268,2005-05-29 20:00:00,2005,5,Spring,Texas,TX,South,TRE,Normal,Severe Weather,Thunderstorm,1110.0,18.5,Under 1 day,123000.0,2435.3,1
91,2005-06-05 14:00:00,2005,6,Summer,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Thunderstorm,3120.0,52.0,1 to 3 days,105000.0,2034.1,1
93,2005-06-05 14:00:00,2005,6,Summer,Michigan,MI,East North Central,ECAR,Normal,Severe Weather,Thunderstorm,7530.0,125.5,More than 3 days,201580.0,2034.1,1
971,2005-06-06 12:00:00,2005,6,Summer,New York,NY,Northeast,NPCC,Normal,Severe Weather,Thunderstorm,3240.0,54.0,1 to 3 days,65000.0,4161.4,1
